episode_id,symbol,cik,name,sector,included_in_quality_universe,first_observed_month,last_observed_month,episode_start,episode_end,months_observed,legacy,legacy_class,current_symbols_for_cik,current_ciks_for_symbol,yahoo_symbol,download_error,raw_history_available,first_price_date,last_price_date,warmup_sessions,indicator_warmup_ready,expected_sessions,observed_sessions,session_coverage,terminal_price_present,short_episode_probe,passes
VIAC|0000813828|1|2020-09|1,VIAC,0000813828,ViacomCBS,Communication Services,True,2020-09,2022-01,2020-09-30,2022-01-31,17,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VIAC,EMPTY_DOWNLOAD,False,,,0,False,337,0,0.0,False,False,False
VIAC|0001339947|1|2019-12|1,VIAC,0001339947,ViacomCBS,Communication Services,True,2019-12,2020-08,2019-12-31,2020-08-31,9,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VIAC,EMPTY_DOWNLOAD,False,,,0,False,169,0,0.0,False,False,False
VNO|0000899689|0|2015-10|1,VNO,0000899689,Vornado Realty Trust,Real Estate,False,2015-10,2022-12,2015-10-31,2022-12-31,87,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VNO,,True,2014-09-26,2023-02-09,277,True,1804,1804,1.0,True,False,True
VNT|0001786842|1|2020-10|1,VNT,0001786842,Vontier,Information Technology,True,2020-10,2021-02,2020-10-31,2021-02-28,5,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VNT,,True,2020-09-24,2021-04-09,27,False,80,80,1.0,True,False,True
WBA|0000104207|1|2015-10|1,WBA,0000104207,Walgreens Boots Alliance,Consumer Staples,True,2015-10,2016-01,2015-10-31,2016-01-31,4,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WBA,EMPTY_DOWNLOAD,False,,,0,False,61,0,0.0,False,False,False
WBA|0001618921|1|2016-02|1,WBA,0001618921,Walgreens Boots Alliance,Consumer Staples,True,2016-02,2025-07,2016-02-29,2025-07-31,114,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WBA,EMPTY_DOWNLOAD,False,,,0,False,2370,0,0.0,False,False,False
WCG|0001279363|1|2018-09|1,WCG,0001279363,WellCare,Health Care,True,2018-09,2019-12,2018-09-30,2019-12-31,16,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WCG,EMPTY_DOWNLOAD,False,,,0,False,315,0,0.0,False,False,False
WFM|0000865436|1|2015-10|1,WFM,0000865436,Whole Foods Market,Consumer Staples,True,2015-10,2017-07,2015-10-31,2017-07-31,22,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WFM,EMPTY_DOWNLOAD,False,,,0,False,439,0,0.0,False,False,False
WHR|0000106640|1|2015-10|1,WHR,0000106640,Whirlpool Corporation,Consumer Discretionary,True,2015-10,2024-02,2015-10-31,2024-02-29,101,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WHR,,True,2014-09-26,2024-04-09,277,True,2095,2095,1.0,True,False,True
WLTW|0001140536|0|2016-01|1,WLTW,0001140536,Willis Towers Watson,Financials,False,2016-01,2021-12,2016-01-31,2021-12-31,72,True,TICKER_OR_SHARE_CLASS_CHANGED,['WTW'],[],WLTW,EMPTY_DOWNLOAD,False,,,0,False,1492,0,0.0,False,False,False
WRK|0001159297|1|2015-10|1,WRK,0001159297,Westrock Co,Materials,True,2015-10,2016-01,2015-10-31,2016-01-31,4,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WRK,EMPTY_DOWNLOAD,False,,,0,False,61,0,0.0,False,False,False
WRK|0001636023|1|2016-02|1,WRK,0001636023,WestRock,Materials,True,2016-02,2020-08,2016-02-29,2020-08-31,55,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WRK,EMPTY_DOWNLOAD,False,,,0,False,1136,0,0.0,False,False,False
WRK|0001732845|1|2020-09|1,WRK,0001732845,WestRock,Materials,True,2020-09,2024-06,2020-09-30,2024-06-30,46,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WRK,EMPTY_DOWNLOAD,False,,,0,False,942,0,0.0,False,False,False
WU|0001365135|1|2015-10|1,WU,0001365135,Western Union,Information Technology,True,2015-10,2021-11,2015-10-31,2021-11-30,74,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WU,,True,2014-09-26,2022-01-07,277,True,1531,1531,1.0,True,False,True
WYN|0001361658|1|2015-10|1,WYN,0001361658,Wyndham Worldwide,Consumer Discretionary,True,2015-10,2018-04,2015-10-31,2018-04-30,31,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],WYN,EMPTY_DOWNLOAD,False,,,0,False,627,0,0.0,False,False,False
XEC|0001168054|1|2015-10|1,XEC,0001168054,Cimarex Energy,Energy,True,2015-10,2020-02,2015-10-31,2020-02-29,53,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XEC,EMPTY_DOWNLOAD,False,,,0,False,1088,0,0.0,False,False,False
XL|0000875159|0|2015-10|1,XL,0000875159,XL Group,Financials,False,2015-10,2018-08,2015-10-31,2018-08-31,35,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XL,EMPTY_DOWNLOAD,False,,,0,False,714,0,0.0,False,False,False
XLNX|0000743988|1|2015-10|1,XLNX,0000743988,Xilinx,Information Technology,True,2015-10,2022-01,2015-10-31,2022-01-31,76,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XLNX,EMPTY_DOWNLOAD,False,,,0,False,1573,0,0.0,False,False,False
XRAY|0000818479|1|2015-10|1,XRAY,0000818479,Dentsply Sirona,Health Care,True,2015-10,2024-03,2015-10-31,2024-03-31,102,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XRAY,,True,2014-09-26,2024-05-10,277,True,2115,2115,1.0,True,False,True
XRX|0000108772|1|2015-10|1,XRX,0000108772,Xerox,Information Technology,True,2015-10,2020-08,2015-10-31,2020-08-31,59,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XRX,,True,2014-09-26,2021-04-09,277,True,1216,1216,1.0,True,False,True
XRX|0001770450|1|2020-09|1,XRX,0001770450,Xerox,Information Technology,True,2020-09,2021-02,2020-09-30,2021-02-28,6,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],XRX,,True,2014-09-26,2021-04-09,276,True,103,103,1.0,True,False,True
YHOO|0001011006|1|2015-10|1,YHOO,0001011006,Yahoo Inc.,Information Technology,True,2015-10,2017-05,2015-10-31,2017-05-31,20,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],YHOO,EMPTY_DOWNLOAD,False,,,0,False,397,0,0.0,False,False,False
ZION|0000109380|0|2015-10|1,ZION,0000109380,Zions Bancorporation,Financials,False,2015-10,2024-02,2015-10-31,2024-02-29,101,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],ZION,,True,2014-09-26,2024-04-09,277,True,2095,2095,1.0,True,False,True
